統一編號,時間週期,公司名稱,公司名稱英文,總進口實績,總出口實績,統計時間年
12868358,114   01-06,緯創資通股份有限公司,WISTRON CORPORATION,A,A,114
12868358,113   01-12,緯創資通股份有限公司,WISTRON CORPORATION,A,A,113
12868358,112   01-12,緯創資通股份有限公司,WISTRON CORPORATION,A,A,112
12868358,111   01-12,緯創資通股份有限公司,WISTRON CORPORATION,A,A,111
12868358,110   01-12,緯創資通股份有限公司,WISTRON CORPORATION,A,A,110
