"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"202008","設立","臺北市政府產業發展局","動產抵押","30974400.0000","NTD","2020-08-18 00:00:00.0","2026-08-18 00:00:00.0"
"202008","設立","臺北市政府產業發展局","動產抵押","29500000.0000","NTD","2020-08-18 00:00:00.0","2027-08-17 00:00:00.0"
"202008","設立","臺北市政府產業發展局","動產抵押","5468970.0000","NTD","2020-08-27 00:00:00.0","2027-08-26 00:00:00.0"
"202008","設立","臺北市政府產業發展局","動產抵押","8400000.0000","NTD","2020-05-26 00:00:00.0","2030-05-26 00:00:00.0"
"202008","設立","臺北市政府產業發展局","動產抵押","4472080.0000","NTD","2020-07-21 00:00:00.0","2030-07-21 00:00:00.0"
"202008","設立","臺北市政府產業發展局","動產抵押","11340000.0000","NTD","2020-07-29 00:00:00.0","2030-07-28 00:00:00.0"
"202008","設立","臺北市政府產業發展局","動產抵押","10386400.0000","NTD","2020-08-07 00:00:00.0","2030-08-07 00:00:00.0"
"202008","設立","臺北市政府產業發展局","動產抵押","5374800.0000","NTD","2020-08-19 00:00:00.0","2030-08-19 00:00:00.0"
"202008","設立","臺北市政府產業發展局","動產抵押","12178900.0000","NTD","2020-08-25 00:00:00.0","2030-08-25 00:00:00.0"
"202008","設立","臺北市政府產業發展局","動產抵押","2160000.0000","NTD","2020-08-27 00:00:00.0","2030-08-26 00:00:00.0"
"202008","設立","臺北市政府產業發展局","動產抵押","5560000.0000","NTD","2020-07-20 00:00:00.0","2032-07-31 00:00:00.0"
"202008","設立","臺北市政府產業發展局","動產抵押","7200000.0000","NTD","2020-08-18 00:00:00.0","2034-07-30 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","5462100.0000","NTD","2020-07-30 00:00:00.0","2028-07-30 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","1286000.0000","NTD","2020-07-26 00:00:00.0","2030-07-25 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","23258200.0000","NTD","2020-07-30 00:00:00.0","2030-07-29 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","2760000.0000","NTD","2020-07-31 00:00:00.0","2030-07-30 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","4820000.0000","NTD","2020-07-31 00:00:00.0","2030-07-30 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","4820000.0000","NTD","2020-07-31 00:00:00.0","2030-07-30 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","4820000.0000","NTD","2020-07-31 00:00:00.0","2030-07-30 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","4820000.0000","NTD","2020-07-31 00:00:00.0","2030-07-30 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","6300000.0000","NTD","2020-08-17 00:00:00.0","2030-08-16 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","8621600.0000","NTD","2020-08-18 00:00:00.0","2030-08-18 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","750000.0000","NTD","2020-08-21 00:00:00.0","2030-08-21 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","3114720.0000","","2020-08-07 00:00:00.0","2033-08-07 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","15799200.0000","NTD","2020-08-18 00:00:00.0","2050-08-17 00:00:00.0"
"202008","設立","臺北市政府產業發展局","附條件買賣","856800.0000","NTD","2020-08-24 00:00:00.0","2050-08-23 00:00:00.0"
"202008","設立","高雄市政府經濟發展局","動產抵押","3000000.0000","NTD","2020-07-28 00:00:00.0","2021-07-27 00:00:00.0"
"202008","設立","高雄市政府經濟發展局","動產抵押","2000000.0000","NTD","2020-07-20 00:00:00.0","2022-07-19 00:00:00.0"
"202008","設立","高雄市政府經濟發展局","動產抵押","","NTD","2018-06-21 00:00:00.0","2023-06-20 00:00:00.0"
"202008","設立","高雄市政府經濟發展局","動產抵押","123000000.0000","NTD","2020-07-24 00:00:00.0","2027-07-23 00:00:00.0"
"202008","設立","高雄市政府經濟發展局","動產抵押","1591200.0000","NTD","2020-03-04 00:00:00.0","2028-02-25 00:00:00.0"
"202008","設立","高雄市政府經濟發展局","動產抵押","902400.0000","NTD","2020-07-24 00:00:00.0","2030-07-23 00:00:00.0"
"202008","設立","高雄市政府經濟發展局","動產抵押","1694250.0000","NTD","2020-07-24 00:00:00.0","2030-07-24 00:00:00.0"
"202008","設立","高雄市政府經濟發展局","動產抵押","2025300.0000","NTD","2020-07-30 00:00:00.0","2030-07-30 00:00:00.0"
