"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"202109","設立","臺北市政府產業發展局","動產抵押","6000000.0000","NTD","2021-07-23 00:00:00.0","2031-07-31 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","18000000.0000","NTD","2021-08-25 00:00:00.0","2031-08-25 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","1724040.0000","NTD","2021-08-31 00:00:00.0","2031-08-31 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","2256420.0000","NTD","2021-08-31 00:00:00.0","2031-09-05 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","3452820.0000","NTD","2021-09-07 00:00:00.0","2031-09-07 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","1386000.0000","NTD","2021-09-08 00:00:00.0","2031-09-07 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","1048825.0000","NTD","2021-09-08 00:00:00.0","2031-09-08 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","2400000.0000","NTD","2021-09-10 00:00:00.0","2031-09-09 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","2873000.0000","NTD","2021-09-10 00:00:00.0","2031-09-10 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","1188000.0000","NTD","2021-09-24 00:00:00.0","2031-09-26 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","2160000.0000","NTD","2021-09-27 00:00:00.0","2031-09-26 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","4800000.0000","NTD","2021-09-29 00:00:00.0","2031-09-28 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","","NTD","2021-09-29 00:00:00.0","2031-09-28 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","2956000.0000","NTD","2021-09-23 00:00:00.0","2035-12-31 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","8520000.0000","NTD","2021-08-25 00:00:00.0","2051-08-24 00:00:00.0"
"202109","設立","臺北市政府產業發展局","動產抵押","960000000.0000","NTD","2021-09-02 00:00:00.0","2051-09-01 00:00:00.0"
"202109","設立","臺北市政府產業發展局","附條件買賣","5625000.0000","NTD","2021-09-15 00:00:00.0","2031-09-14 00:00:00.0"
"202109","設立","臺北市政府產業發展局","附條件買賣","6294000.0000","NTD","2021-09-22 00:00:00.0","2031-09-21 00:00:00.0"
"202109","設立","臺北市政府產業發展局","附條件買賣","","NTD","2021-09-30 00:00:00.0","2031-09-29 00:00:00.0"
"202109","設立","臺北市政府產業發展局","附條件買賣","1621767.0000","NTD","2021-08-31 00:00:00.0","2034-08-31 00:00:00.0"
"202109","設立","臺北市政府產業發展局","附條件買賣","6354000.0000","NTD","2021-08-26 00:00:00.0","2051-08-25 00:00:00.0"
"202109","設立","臺北市政府產業發展局","附條件買賣","9784800.0000","NTD","2021-08-27 00:00:00.0","2051-08-26 00:00:00.0"
"202109","設立","臺北市政府產業發展局","附條件買賣","4053600.0000","NTD","2021-09-16 00:00:00.0","2051-09-15 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","16000000.0000","NTD","2021-08-31 00:00:00.0","2028-08-30 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","8400000.0000","NTD","2021-09-09 00:00:00.0","2028-09-08 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","2190000.0000","NTD","2021-09-15 00:00:00.0","2029-09-15 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","1254000.0000","NTD","2021-06-30 00:00:00.0","2031-06-29 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","27600000.0000","NTD","2021-08-16 00:00:00.0","2031-08-15 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","3952710.0000","NTD","2021-08-25 00:00:00.0","2031-08-25 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","194000000.0000","NTD","2021-08-27 00:00:00.0","2031-08-27 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","4284000.0000","NTD","2021-08-30 00:00:00.0","2031-08-29 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","2142000.0000","NTD","2021-09-01 00:00:00.0","2031-08-31 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","34500000.0000","NTD","2021-09-03 00:00:00.0","2031-09-02 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","40560000.0000","NTD","2021-09-07 00:00:00.0","2031-09-06 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","7030793.0000","NTD","2021-09-10 00:00:00.0","2031-09-10 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","1121800.0000","NTD","2021-09-13 00:00:00.0","2031-09-13 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","538220.0000","NTD","2021-09-15 00:00:00.0","2031-09-15 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","589900.0000","NTD","2021-09-15 00:00:00.0","2031-09-15 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","3315000.0000","NTD","2021-09-15 00:00:00.0","2031-09-15 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","1260000.0000","NTD","2021-09-16 00:00:00.0","2031-09-15 00:00:00.0"
"202109","設立","高雄市政府經濟發展局","動產抵押","8717360.0000","NTD","2021-09-22 00:00:00.0","2031-09-22 00:00:00.0"
