"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"202403","設立","臺北市政府產業發展局","動產抵押","2680000.0000","NTD","20240306000000","20310205000000"
"202403","設立","臺北市政府產業發展局","動產抵押","1131090.0000","NTD","20240319000000","20320425000000"
"202403","設立","臺北市政府產業發展局","動產抵押","21380400.0000","NTD","20240229000000","20331101000000"
"202403","設立","臺北市政府產業發展局","動產抵押","11448000.0000","NTD","20240229000000","20340127000000"
"202403","設立","臺北市政府產業發展局","動產抵押","3795300.0000","NTD","20240211000000","20340210000000"
"202403","設立","臺北市政府產業發展局","動產抵押","2200000.0000","NTD","20240223000000","20340222000000"
"202403","設立","臺北市政府產業發展局","動產抵押","2000000.0000","NTD","20240223000000","20340223000000"
"202403","設立","臺北市政府產業發展局","動產抵押","9162000.0000","NTD","20240226000000","20340225000000"
"202403","設立","臺北市政府產業發展局","動產抵押","4464000.0000","NTD","20240229000000","20340228000000"
"202403","設立","臺北市政府產業發展局","動產抵押","2520000.0000","NTD","20240304000000","20340303000000"
"202403","設立","臺北市政府產業發展局","動產抵押","37000000.0000","NTD","20240305000000","20340305000000"
"202403","設立","臺北市政府產業發展局","動產抵押","11046000.0000","NTD","20240305000000","20340305000000"
"202403","設立","臺北市政府產業發展局","動產抵押","2280000.0000","NTD","20240306000000","20340305000000"
"202403","設立","臺北市政府產業發展局","動產抵押","2142000.0000","NTD","20240311000000","20340311000000"
"202403","設立","臺北市政府產業發展局","動產抵押","1356480.0000","NTD","20240315000000","20340314000000"
"202403","設立","臺北市政府產業發展局","動產抵押","951300.0000","NTD","20240315000000","20340314000000"
"202403","設立","臺北市政府產業發展局","動產抵押","6592830.0000","NTD","20240319000000","20340319000000"
"202403","設立","臺北市政府產業發展局","動產抵押","9116500.0000","NTD","20240320000000","20340319000000"
"202403","設立","臺北市政府產業發展局","動產抵押","20375250.0000","NTD","20240320000000","20340320000000"
"202403","設立","臺北市政府產業發展局","動產抵押","1663200.0000","NTD","20240322000000","20340322000000"
"202403","設立","臺北市政府產業發展局","動產抵押","3288000.0000","NTD","20240325000000","20340324000000"
"202403","設立","臺北市政府產業發展局","動產抵押","","NTD","20240329000000","20340328000000"
"202403","設立","臺北市政府產業發展局","動產抵押","2262864.0000","NTD","20240227000000","20360315000000"
"202403","設立","臺北市政府產業發展局","動產抵押","73496470.0000","NTD","20240216000000","20370219000000"
"202403","設立","臺北市政府產業發展局","動產抵押","720000.0000","NTD","20240223000000","20400222000000"
"202403","設立","臺北市政府產業發展局","動產抵押","9900000.0000","NTD","20240322000000","20451231000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","980000.0000","NTD","20240220000000","20241231000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","66189874.0000","NTD","20240201000000","20250630000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","35000000.0000","NTD","20240308000000","20310307000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","5350000.0000","NTD","20240307000000","20320306000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","139770000.0000","NTD","20240301000000","20330301000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","3015000.0000","NTD","20240325000000","20340215000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","2242800.0000","NTD","20240217000000","20340216000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","29940400.0000","NTD","20240221000000","20340221000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","1540500.0000","NTD","20240226000000","20340225000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","2352000.0000","NTD","20240226000000","20340226000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","2400000.0000","NTD","20240227000000","20340226000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","5256000.0000","NTD","20240227000000","20340227000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","3600000.0000","NTD","20240301000000","20340228000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","10800000.0000","NTD","20240304000000","20340303000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","3654000.0000","NTD","20240307000000","20340306000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","1338225.0000","NTD","20240308000000","20340308000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","2394000.0000","NTD","20240311000000","20340310000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","11400000.0000","NTD","20240312000000","20340311000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","545780.0000","NTD","20240312000000","20340312000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","7308000.0000","NTD","20240314000000","20340313000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","3855600.0000","NTD","20240315000000","20340314000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","1200000.0000","NTD","20240315000000","20340314000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","596700.0000","NTD","20240315000000","20340315000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","1215270.0000","NTD","20240317000000","20340316000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","6363000.0000","NTD","20240320000000","20340319000000"
"202403","設立","高雄市政府經濟發展局","動產抵押","3600000.0000","NTD","20240320000000","20340319000000"
