"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"201911","設立","臺北市政府產業發展局","動產抵押","9072000.0000","NTD","2019-10-29 00:00:00.0","2023-10-31 00:00:00.0"
"201911","設立","臺北市政府產業發展局","動產抵押","6400000.0000","NTD","2019-08-11 00:00:00.0","2024-08-10 00:00:00.0"
"201911","設立","臺北市政府產業發展局","動產抵押","300000.0000","NTD","2019-11-20 00:00:00.0","2027-10-25 00:00:00.0"
"201911","設立","臺北市政府產業發展局","動產抵押","15600000.0000","NTD","2019-10-25 00:00:00.0","2029-10-25 00:00:00.0"
"201911","設立","臺北市政府產業發展局","動產抵押","1500000.0000","NTD","2019-11-14 00:00:00.0","2029-11-14 00:00:00.0"
"201911","設立","臺北市政府產業發展局","動產抵押","13800000000.0000","NTD","2019-11-15 00:00:00.0","2029-11-14 00:00:00.0"
"201911","設立","臺北市政府產業發展局","動產抵押","","NTD","2019-11-20 00:00:00.0","2029-11-19 00:00:00.0"
"201911","設立","臺北市政府產業發展局","動產抵押","50000000.0000","NTD","2019-11-20 00:00:00.0","2029-11-20 00:00:00.0"
"201911","設立","臺北市政府產業發展局","動產抵押","1600000.0000","NTD","2019-11-20 00:00:00.0","2029-11-20 00:00:00.0"
"201911","設立","臺北市政府產業發展局","動產抵押","31350000.0000","NTD","2019-11-14 00:00:00.0","2031-05-31 00:00:00.0"
"201911","設立","臺北市政府產業發展局","動產抵押","32400000.0000","NTD","2019-10-30 00:00:00.0","2031-10-31 00:00:00.0"
"201911","設立","臺北市政府產業發展局","動產抵押","1800000.0000","NTD","2019-10-29 00:00:00.0","2032-10-31 00:00:00.0"
"201911","設立","臺北市政府產業發展局","動產抵押","60188040.0000","NTD","2019-09-06 00:00:00.0","2039-09-05 00:00:00.0"
"201911","設立","臺北市政府產業發展局","動產抵押","3600000.0000","NTD","2019-10-30 00:00:00.0","2053-10-30 00:00:00.0"
"201911","設立","臺北市政府產業發展局","附條件買賣","2050800.0000","NTD","2019-09-04 00:00:00.0","2029-09-04 00:00:00.0"
"201911","設立","臺北市政府產業發展局","附條件買賣","520200.0000","NTD","2019-10-22 00:00:00.0","2029-10-22 00:00:00.0"
"201911","設立","臺北市政府產業發展局","附條件買賣","2085000.0000","NTD","2019-10-28 00:00:00.0","2029-10-28 00:00:00.0"
"201911","設立","臺北市政府產業發展局","附條件買賣","29813950.0000","NTD","2019-10-28 00:00:00.0","2029-10-28 00:00:00.0"
"201911","設立","臺北市政府產業發展局","附條件買賣","3196800.0000","NTD","2019-10-30 00:00:00.0","2029-10-29 00:00:00.0"
"201911","設立","臺北市政府產業發展局","附條件買賣","16560000.0000","NTD","2019-10-31 00:00:00.0","2029-10-30 00:00:00.0"
"201911","設立","臺北市政府產業發展局","附條件買賣","11768580.0000","NTD","2019-10-31 00:00:00.0","2029-10-30 00:00:00.0"
"201911","設立","臺北市政府產業發展局","附條件買賣","396000.0000","NTD","2019-11-26 00:00:00.0","2029-11-25 00:00:00.0"
