"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"202206","設立","臺北市政府產業發展局","動產抵押","1200000000.0000","NTD","2022-06-15 00:00:00.0","2023-12-31 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","3440000.0000","NTD","2022-05-30 00:00:00.0","2029-04-05 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","2400000.0000","NTD","2022-06-06 00:00:00.0","2029-05-01 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","2600000.0000","NTD","2022-06-23 00:00:00.0","2032-05-15 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","1160000.0000","NTD","2022-05-27 00:00:00.0","2032-05-26 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","1560000.0000","NTD","2022-05-27 00:00:00.0","2032-05-26 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","6390000.0000","NTD","2022-05-30 00:00:00.0","2032-05-29 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","2347750.0000","NTD","2022-05-30 00:00:00.0","2032-05-30 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","1085454.0000","NTD","2022-05-31 00:00:00.0","2032-05-30 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","4320000.0000","NTD","2022-06-01 00:00:00.0","2032-05-31 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","1500000.0000","NTD","2022-06-02 00:00:00.0","2032-06-01 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","850316.0000","NTD","2022-06-02 00:00:00.0","2032-06-02 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","4085000.0000","NTD","2022-06-06 00:00:00.0","2032-06-05 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","3215250.0000","NTD","2022-06-08 00:00:00.0","2032-06-08 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","3076000.0000","NTD","2022-06-10 00:00:00.0","2032-06-09 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","4200000.0000","NTD","2022-06-13 00:00:00.0","2032-06-12 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","8232000.0000","NTD","2022-06-14 00:00:00.0","2032-06-13 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","16108800.0000","NTD","2022-06-13 00:00:00.0","2032-06-14 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","7836000.0000","NTD","2022-06-15 00:00:00.0","2032-06-14 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","5220000.0000","NTD","2022-06-17 00:00:00.0","2032-06-16 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","2600000.0000","NTD","2022-06-17 00:00:00.0","2032-06-16 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","420000.0000","NTD","2022-06-22 00:00:00.0","2032-06-21 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","850000.0000","NTD","2022-06-24 00:00:00.0","2032-06-23 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","1584000.0000","NTD","2022-06-28 00:00:00.0","2032-06-28 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","13800000.0000","NTD","2022-05-13 00:00:00.0","2035-05-31 00:00:00.0"
"202206","設立","臺北市政府產業發展局","動產抵押","104168872.0000","NTD","2022-05-25 00:00:00.0","2036-01-25 00:00:00.0"
"202206","設立","臺北市政府產業發展局","附條件買賣","4100000.0000","NTD","2022-06-01 00:00:00.0","2023-09-20 00:00:00.0"
"202206","設立","臺北市政府產業發展局","附條件買賣","2970000.0000","NTD","2022-05-26 00:00:00.0","2024-05-31 00:00:00.0"
