"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"201702","設立","臺北市政府產業發展局","動產抵押","4200000.0000","1","2017-02-02 00:00:00.0","2017-04-10 00:00:00.0"
"201702","設立","臺北市政府產業發展局","動產抵押","1550000.0000","1","2017-02-17 00:00:00.0","2018-08-15 00:00:00.0"
"201702","設立","臺北市政府產業發展局","動產抵押","2288000.0000","1","2017-01-24 00:00:00.0","2023-12-31 00:00:00.0"
"201702","設立","臺北市政府產業發展局","動產抵押","22000000.0000","1","2017-02-03 00:00:00.0","2026-12-31 00:00:00.0"
"201702","設立","臺北市政府產業發展局","動產抵押","42000000.0000","1","2017-01-24 00:00:00.0","2027-12-31 00:00:00.0"
"201702","設立","臺北市政府產業發展局","附條件買賣","7346248.0000","1","2017-01-24 00:00:00.0","2025-01-31 00:00:00.0"
"201702","設立","臺北市政府產業發展局","附條件買賣","3360000.0000","1","2017-01-09 00:00:00.0","2026-01-31 00:00:00.0"
"201702","設立","臺北市政府產業發展局","附條件買賣","13800000.0000","1","2017-01-06 00:00:00.0","2027-01-05 00:00:00.0"
"201702","設立","臺北市政府產業發展局","附條件買賣","4056000.0000","1","2017-02-05 00:00:00.0","2027-02-05 00:00:00.0"
"201702","設立","臺北市政府產業發展局","附條件買賣","1665000.0000","1","2017-02-13 00:00:00.0","2027-02-12 00:00:00.0"
"201702","設立","臺北市政府產業發展局","附條件買賣","4920000.0000","1","2017-02-13 00:00:00.0","2027-02-13 00:00:00.0"
"201702","設立","臺北市政府產業發展局","附條件買賣","15874440.0000","1","2017-02-13 00:00:00.0","2027-02-13 00:00:00.0"
"201702","設立","高雄市政府經濟發展局","動產抵押","2400000.0000","NTD","2017-02-10 00:00:00.0","2019-08-10 00:00:00.0"
"201702","設立","高雄市政府經濟發展局","動產抵押","26000000.0000","NTD","2015-02-09 00:00:00.0","2022-02-08 00:00:00.0"
"201702","設立","高雄市政府經濟發展局","動產抵押","16000000.0000","NTD","2017-02-20 00:00:00.0","2022-08-20 00:00:00.0"
"201702","設立","高雄市政府經濟發展局","動產抵押","4560000.0000","NTD","2017-02-10 00:00:00.0","2024-02-10 00:00:00.0"
"201702","設立","高雄市政府經濟發展局","動產抵押","3840000.0000","NTD","2017-02-10 00:00:00.0","2024-02-10 00:00:00.0"
"201702","設立","高雄市政府經濟發展局","動產抵押","22400000.0000","NTD","2017-02-15 00:00:00.0","2024-02-15 00:00:00.0"
"201702","設立","高雄市政府經濟發展局","動產抵押","7200000.0000","NTD","2017-02-20 00:00:00.0","2025-02-19 00:00:00.0"
"201702","設立","高雄市政府經濟發展局","動產抵押","36000000.0000","NTD","2016-09-29 00:00:00.0","2026-12-31 00:00:00.0"
"201702","設立","高雄市政府經濟發展局","動產抵押","38400000.0000","NTD","2017-01-16 00:00:00.0","2027-01-16 00:00:00.0"
