"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"201805","設立","臺北市政府產業發展局","動產抵押","16000000.0000","1","2018-03-28 00:00:00.0","2022-03-29 00:00:00.0"
"201805","設立","臺北市政府產業發展局","動產抵押","16440000.0000","1","2018-04-25 00:00:00.0","2027-04-30 00:00:00.0"
"201805","設立","臺北市政府產業發展局","動產抵押","29000000.0000","1","2018-04-24 00:00:00.0","2028-04-24 00:00:00.0"
"201805","設立","臺北市政府產業發展局","動產抵押","","1","2018-05-10 00:00:00.0","2028-05-09 00:00:00.0"
"201805","設立","臺北市政府產業發展局","動產抵押","1080000.0000","1","2018-05-11 00:00:00.0","2028-05-10 00:00:00.0"
"201805","設立","臺北市政府產業發展局","動產抵押","32000000.0000","1","2018-05-15 00:00:00.0","2028-05-16 00:00:00.0"
"201805","設立","臺北市政府產業發展局","動產抵押","","1","2018-06-17 00:00:00.0","2028-05-17 00:00:00.0"
"201805","設立","臺北市政府產業發展局","動產抵押","1440000.0000","1","2018-05-22 00:00:00.0","2028-12-31 00:00:00.0"
"201805","設立","臺北市政府產業發展局","附條件買賣","5896000.0000","1","2018-04-24 00:00:00.0","2019-10-05 00:00:00.0"
"201805","設立","臺北市政府產業發展局","附條件買賣","2850000.0000","1","2018-04-30 00:00:00.0","2020-04-30 00:00:00.0"
"201805","設立","臺北市政府產業發展局","附條件買賣","13427719.0000","1","2018-04-01 00:00:00.0","2023-09-01 00:00:00.0"
"201805","設立","臺北市政府產業發展局","附條件買賣","1650000.0000","1","2018-05-03 00:00:00.0","2028-05-03 00:00:00.0"
"201805","設立","臺北市政府產業發展局","附條件買賣","14586062.0000","1","2018-05-17 00:00:00.0","2028-05-16 00:00:00.0"
"201805","設立","臺北市政府產業發展局","附條件買賣","","1","2018-05-31 00:00:00.0","2028-05-30 00:00:00.0"
"201805","設立","臺北市政府產業發展局","附條件買賣","","1","2014-09-17 00:00:00.0","2044-09-16 00:00:00.0"
"201805","設立","高雄市政府經濟發展局","動產抵押","","NTD","2018-04-11 00:00:00.0","2023-04-10 00:00:00.0"
