"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"202110","設立","臺北市政府產業發展局","動產抵押","717523323.0000","NTD","2021-08-30 00:00:00.0","2031-08-29 00:00:00.0"
"202110","設立","臺北市政府產業發展局","動產抵押","254323689.0000","NTD","2021-08-30 00:00:00.0","2031-08-29 00:00:00.0"
"202110","設立","臺北市政府產業發展局","動產抵押","244452111.0000","NTD","2021-08-30 00:00:00.0","2031-08-29 00:00:00.0"
"202110","設立","臺北市政府產業發展局","動產抵押","262605596.0000","NTD","2021-08-30 00:00:00.0","2031-08-29 00:00:00.0"
"202110","設立","臺北市政府產業發展局","動產抵押","328597573.0000","NTD","2021-08-30 00:00:00.0","2031-08-29 00:00:00.0"
"202110","設立","臺北市政府產業發展局","動產抵押","893000000.0000","NTD","2021-09-27 00:00:00.0","2031-09-27 00:00:00.0"
"202110","設立","臺北市政府產業發展局","動產抵押","7200000.0000","NTD","2021-09-08 00:00:00.0","2031-09-30 00:00:00.0"
"202110","設立","臺北市政府產業發展局","動產抵押","4347000.0000","NTD","2021-10-05 00:00:00.0","2031-10-04 00:00:00.0"
"202110","設立","臺北市政府產業發展局","動產抵押","6929790.0000","NTD","2021-10-19 00:00:00.0","2031-10-19 00:00:00.0"
"202110","設立","臺北市政府產業發展局","動產抵押","","NTD","2021-10-20 00:00:00.0","2031-10-19 00:00:00.0"
"202110","設立","臺北市政府產業發展局","動產抵押","4500000.0000","NTD","2021-10-25 00:00:00.0","2031-10-24 00:00:00.0"
"202110","設立","臺北市政府產業發展局","動產抵押","4440000.0000","NTD","2021-10-18 00:00:00.0","2041-10-18 00:00:00.0"
"202110","設立","臺北市政府產業發展局","動產抵押","4440000.0000","NTD","2021-10-18 00:00:00.0","2041-10-18 00:00:00.0"
"202110","設立","臺北市政府產業發展局","附條件買賣","1911600.0000","NTD","2021-09-27 00:00:00.0","2024-10-27 00:00:00.0"
"202110","設立","臺北市政府產業發展局","附條件買賣","2800000.0000","NTD","2021-09-30 00:00:00.0","2026-08-31 00:00:00.0"
"202110","設立","臺北市政府產業發展局","附條件買賣","5605000.0000","NTD","2021-09-30 00:00:00.0","2031-09-29 00:00:00.0"
"202110","設立","臺北市政府產業發展局","附條件買賣","6201000.0000","NTD","2021-09-30 00:00:00.0","2031-09-29 00:00:00.0"
"202110","設立","臺北市政府產業發展局","附條件買賣","2656000.0000","NTD","2021-09-30 00:00:00.0","2031-09-29 00:00:00.0"
"202110","設立","臺北市政府產業發展局","附條件買賣","","NTD","2021-09-30 00:00:00.0","2031-09-29 00:00:00.0"
"202110","設立","臺北市政府產業發展局","附條件買賣","1614000.0000","NTD","2021-10-04 00:00:00.0","2031-10-03 00:00:00.0"
"202110","設立","臺北市政府產業發展局","附條件買賣","3332000.0000","NTD","2021-10-27 00:00:00.0","2031-10-28 00:00:00.0"
"202110","設立","臺北市政府產業發展局","附條件買賣","1841700.0000","NTD","2021-09-14 00:00:00.0","2041-09-30 00:00:00.0"
"202110","設立","臺北市政府產業發展局","附條件買賣","6510000.0000","NTD","2021-09-30 00:00:00.0","2051-09-29 00:00:00.0"
"202110","設立","臺北市政府產業發展局","附條件買賣","1836000.0000","NTD","2021-10-26 00:00:00.0","2051-10-25 00:00:00.0"
"202110","設立","高雄市政府經濟發展局","動產抵押","4920000.0000","NTD","2021-10-15 00:00:00.0","2027-10-15 00:00:00.0"
"202110","設立","高雄市政府經濟發展局","動產抵押","6250000.0000","NTD","2021-09-06 00:00:00.0","2028-09-06 00:00:00.0"
"202110","設立","高雄市政府經濟發展局","動產抵押","1597680.0000","NTD","2021-09-30 00:00:00.0","2029-09-10 00:00:00.0"
"202110","設立","高雄市政府經濟發展局","動產抵押","2940000.0000","NTD","2021-09-30 00:00:00.0","2029-09-30 00:00:00.0"
