"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"202308","設立","臺北市政府產業發展局","動產抵押","1500000.0000","NTD","20230807000000","20240307000000"
"202308","設立","臺北市政府產業發展局","動產抵押","26640000.0000","NTD","20230711000000","20260428000000"
"202308","設立","臺北市政府產業發展局","動產抵押","450000.0000","NTD","20230824000000","20290701000000"
"202308","設立","臺北市政府產業發展局","動產抵押","729000.0000","NTD","20230822000000","20290717000000"
"202308","設立","臺北市政府產業發展局","動產抵押","822770.0000","NTD","20230727000000","20300615000000"
"202308","設立","臺北市政府產業發展局","動產抵押","4250000.0000","NTD","20230731000000","20300626000000"
"202308","設立","臺北市政府產業發展局","動產抵押","7030000.0000","NTD","20230811000000","20301210000000"
"202308","設立","臺北市政府產業發展局","動產抵押","16380000.0000","NTD","20210729000000","20310728000000"
"202308","設立","臺北市政府產業發展局","動產抵押","11378200.0000","NTD","20230621000000","20330620000000"
"202308","設立","臺北市政府產業發展局","動產抵押","2673000.0000","NTD","20230804000000","20330628000000"
"202308","設立","臺北市政府產業發展局","動產抵押","945000.0000","NTD","20230707000000","20330706000000"
"202308","設立","臺北市政府產業發展局","動產抵押","2664750.0000","NTD","20230817000000","20330715000000"
"202308","設立","臺北市政府產業發展局","動產抵押","1053600.0000","NTD","20230821000000","20330718000000"
"202308","設立","臺北市政府產業發展局","動產抵押","2408760.0000","NTD","20230728000000","20330728000000"
"202308","設立","臺北市政府產業發展局","動產抵押","3283848.0000","NTD","20230728000000","20330728000000"
"202308","設立","臺北市政府產業發展局","動產抵押","3988000.0000","NTD","20230811000000","20330728000000"
"202308","設立","臺北市政府產業發展局","動產抵押","2640000.0000","NTD","20230731000000","20330730000000"
"202308","設立","臺北市政府產業發展局","動產抵押","21420000.0000","NTD","20230808000000","20330807000000"
"202308","設立","臺北市政府產業發展局","動產抵押","1000000.0000","NTD","20230811000000","20330810000000"
"202308","設立","臺北市政府產業發展局","動產抵押","6426000.0000","NTD","20230814000000","20330813000000"
"202308","設立","臺北市政府產業發展局","動產抵押","4604500.0000","NTD","20230814000000","20330814000000"
"202308","設立","臺北市政府產業發展局","動產抵押","2400000.0000","NTD","20230815000000","20330815000000"
"202308","設立","臺北市政府產業發展局","動產抵押","333000.0000","NTD","20230816000000","20330815000000"
"202308","設立","臺北市政府產業發展局","動產抵押","1848000.0000","NTD","20230817000000","20330817000000"
"202308","設立","臺北市政府產業發展局","動產抵押","1668780.0000","NTD","20230824000000","20330823000000"
"202308","設立","臺北市政府產業發展局","動產抵押","","NTD","20230830000000","20330829000000"
"202308","設立","臺北市政府產業發展局","動產抵押","","NTD","20230830000000","20330829000000"
"202308","設立","臺北市政府產業發展局","動產抵押","31978000.0000","NTD","20220905000000","20330904000000"
"202308","設立","臺北市政府產業發展局","動產抵押","15139500.0000","NTD","20230815000000","20360831000000"
"202308","設立","臺北市政府產業發展局","動產抵押","8908800.0000","NTD","20230721000000","20361231000000"
"202308","設立","臺北市政府產業發展局","動產抵押","4600000.0000","NTD","20230822000000","20421215000000"
"202308","設立","臺北市政府產業發展局","動產抵押","20100000.0000","NTD","20230810000000","20430810000000"
"202308","設立","臺北市政府產業發展局","附條件買賣","900647.0000","NTD","20230818000000","20290818000000"
"202308","設立","臺北市政府產業發展局","附條件買賣","1762992.0000","NTD","20230817000000","20310817000000"
"202308","設立","臺北市政府產業發展局","附條件買賣","14187600.0000","NTD","20230724000000","20370731000000"
"202308","設立","臺北市政府產業發展局","附條件買賣","4710000.0000","NTD","20230801000000","20380801000000"
"202308","設立","臺北市政府產業發展局","附條件買賣","9360000.0000","NTD","20230810000000","20430810000000"
"202308","設立","高雄市政府海洋局","動產抵押","2400000.0000","NTD","20230809000000","20530808000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","10793000.0000","NTD","20230724000000","20270723000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","59400000.0000","NTD","20230816000000","20290816000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","2794000.0000","NTD","20230630000000","20330629000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","9793800.0000","NTD","20230719000000","20330719000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","12211200.0000","NTD","20230720000000","20330720000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","4361200.0000","NTD","20230724000000","20330724000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","65210000.0000","NTD","20230726000000","20330725000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","20480000.0000","NTD","20230726000000","20330726000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","29547000.0000","NTD","20230727000000","20330726000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","1638000.0000","NTD","20230727000000","20330726000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","18000000.0000","NTD","20230727000000","20330726000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","5416850.0000","NTD","20230731000000","20330731000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","1704000.0000","NTD","20230731000000","20330731000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","22888740.0000","NTD","20230801000000","20330801000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","4989600.0000","NTD","20230802000000","20330801000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","936000.0000","NTD","20230802000000","20330801000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","1035490.0000","NTD","20230808000000","20330808000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","2520000.0000","NTD","20230809000000","20330808000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","2042590.0000","NTD","20230809000000","20330809000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","14400000.0000","NTD","20230809000000","20330809000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","4800000.0000","NTD","20230811000000","20330810000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","1638000.0000","NTD","20230811000000","20330810000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","3336000.0000","NTD","20230815000000","20330810000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","1501500.0000","NTD","20230811000000","20330811000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","44900000.0000","NTD","20230814000000","20330814000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","856800.0000","NTD","20230815000000","20330814000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","2168000.0000","NTD","20230817000000","20330817000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","4378000.0000","NTD","20230818000000","20330818000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","7776000.0000","NTD","20230818000000","20330818000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","1554630.0000","NTD","20230822000000","20330822000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","1824900.0000","NTD","20230822000000","20330822000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","26860600.0000","NTD","20230824000000","20330824000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","1968120.0000","NTD","20230825000000","20330824000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","","NTD","20230828000000","20330827000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","","NTD","20230830000000","20330829000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","44645050.0000","NTD","20230704000000","20340505000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","564000.0000","NTD","20230807000000","20340807000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","564000.0000","NTD","20230807000000","20340807000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","720000.0000","NTD","20230807000000","20340807000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","540000.0000","NTD","20230807000000","20340807000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","564000.0000","NTD","20230807000000","20340807000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","564000.0000","NTD","20230807000000","20340807000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","2400000.0000","NTD","20230809000000","20341231000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","55062380.0000","NTD","20230703000000","20360705000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","224960042.0000","NTD","20230330000000","20380330000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","1125000000.0000","NTD","20230718000000","20380717000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","4530000.0000","NTD","20230725000000","20380724000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","5520000.0000","NTD","20230727000000","20380727000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","18385920.0000","NTD","20230829000000","20380829000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","4850000.0000","NTD","20230725000000","20390705000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","21400000.0000","NTD","20230816000000","20400425000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","55000000.0000","NTD","20230721000000","20410721000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","31200000.0000","NTD","20230809000000","20420117000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","9000000.0000","NTD","20230515000000","20430514000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","11030000.0000","NTD","20230525000000","20430525000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","47180000.0000","NTD","20230616000000","20430616000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","92961653.0000","NTD","20230707000000","20430706000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","10950000.0000","NTD","20230712000000","20430711000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","77000000.0000","NTD","20230713000000","20430712000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","66720000.0000","NTD","20230720000000","20430720000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","13920000.0000","NTD","20230721000000","20430720000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","11160000.0000","NTD","20230721000000","20430721000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","6500000.0000","NTD","20230721000000","20430721000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","14700000.0000","NTD","20230725000000","20430724000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","12600000.0000","NTD","20230725000000","20430724000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","30792114.0000","NTD","20230725000000","20430725000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","133560000.0000","NTD","20230726000000","20430725000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","8460000.0000","NTD","20230726000000","20430725000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","14387000.0000","NTD","20230731000000","20430730000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","6446000.0000","NTD","20230731000000","20430730000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","6600000.0000","NTD","20230801000000","20430801000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","11055000.0000","NTD","20230802000000","20430802000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","5580000.0000","NTD","20230802000000","20430802000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","23400000.0000","NTD","20230803000000","20430803000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","38700000.0000","NTD","20230803000000","20430803000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","5850000.0000","NTD","20230807000000","20430806000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","26664000.0000","NTD","20230807000000","20430807000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","35100000.0000","NTD","20230808000000","20430808000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","7550000.0000","NTD","20230808000000","20430808000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","7350000.0000","NTD","20230809000000","20430808000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","25000000.0000","NTD","20230810000000","20430809000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","19500000.0000","NTD","20230814000000","20430814000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","15600000.0000","NTD","20230815000000","20430814000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","33000000.0000","NTD","20230821000000","20430821000000"
"202308","設立","高雄市政府經濟發展局","動產抵押","9662400.0000","NTD","20230731000000","20431231000000"
