"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"202410","設立","臺北市政府產業發展局","動產抵押","1830000.0000","NTD","20241017000000","20300907000000"
"202410","設立","臺北市政府產業發展局","動產抵押","840000.0000","NTD","20240927000000","20310830000000"
"202410","設立","臺北市政府產業發展局","動產抵押","1838040.0000","NTD","20240923000000","20320916000000"
"202410","設立","臺北市政府產業發展局","動產抵押","5377140.0000","NTD","20240927000000","20340818000000"
"202410","設立","臺北市政府產業發展局","動產抵押","4624080.0000","NTD","20240930000000","20340818000000"
"202410","設立","臺北市政府產業發展局","動產抵押","2637000.0000","NTD","20240906000000","20340905000000"
"202410","設立","臺北市政府產業發展局","動產抵押","4275600.0000","NTD","20240921000000","20340920000000"
"202410","設立","臺北市政府產業發展局","動產抵押","1935000.0000","NTD","20240923000000","20340922000000"
"202410","設立","臺北市政府產業發展局","動產抵押","9600000.0000","NTD","20240925000000","20340925000000"
"202410","設立","臺北市政府產業發展局","動產抵押","21600000.0000","NTD","20240925000000","20340925000000"
"202410","設立","臺北市政府產業發展局","動產抵押","896490.0000","NTD","20240926000000","20340926000000"
"202410","設立","臺北市政府產業發展局","動產抵押","1641593.0000","NTD","20240927000000","20340927000000"
"202410","設立","臺北市政府產業發展局","動產抵押","1335600.0000","NTD","20240930000000","20340929000000"
"202410","設立","臺北市政府產業發展局","動產抵押","1764000.0000","NTD","20240930000000","20340929000000"
"202410","設立","臺北市政府產業發展局","動產抵押","3106000.0000","NTD","20240930000000","20340929000000"
"202410","設立","臺北市政府產業發展局","動產抵押","4095000.0000","NTD","20240930000000","20340930000000"
"202410","設立","臺北市政府產業發展局","動產抵押","2481600.0000","NTD","20241003000000","20341002000000"
"202410","設立","臺北市政府產業發展局","動產抵押","8668325.0000","NTD","20241007000000","20341007000000"
"202410","設立","臺北市政府產業發展局","動產抵押","3060000.0000","NTD","20241008000000","20341008000000"
"202410","設立","臺北市政府產業發展局","動產抵押","669600.0000","NTD","20241009000000","20341008000000"
"202410","設立","臺北市政府產業發展局","動產抵押","2476000.0000","NTD","20241009000000","20341009000000"
"202410","設立","臺北市政府產業發展局","動產抵押","1368000.0000","NTD","20241011000000","20341010000000"
"202410","設立","臺北市政府產業發展局","動產抵押","8705600.0000","NTD","20241011000000","20341011000000"
"202410","設立","臺北市政府產業發展局","動產抵押","1960000.0000","NTD","20241015000000","20341014000000"
"202410","設立","臺北市政府產業發展局","動產抵押","1696500.0000","NTD","20241015000000","20341015000000"
"202410","設立","臺北市政府產業發展局","動產抵押","","NTD","20241016000000","20341015000000"
"202410","設立","臺北市政府產業發展局","動產抵押","","NTD","20241016000000","20341015000000"
"202410","設立","臺北市政府產業發展局","動產抵押","1715520.0000","NTD","20241017000000","20341017000000"
"202410","設立","臺北市政府產業發展局","動產抵押","467082.0000","NTD","20241018000000","20341017000000"
"202410","設立","臺北市政府產業發展局","動產抵押","25408845.0000","NTD","20241023000000","20341023000000"
"202410","設立","臺北市政府產業發展局","動產抵押","2880000.0000","NTD","20241025000000","20341024000000"
"202410","設立","臺北市政府產業發展局","動產抵押","15666000.0000","NTD","20241025000000","20341024000000"
"202410","設立","臺北市政府產業發展局","動產抵押","","NTD","20241030000000","20341029000000"
"202410","設立","臺北市政府產業發展局","動產抵押","","NTD","20241011000000","20350430000000"
"202410","設立","臺北市政府產業發展局","動產抵押","9000000.0000","NTD","20241001000000","20360228000000"
"202410","設立","臺北市政府產業發展局","動產抵押","1122960.0000","NTD","20240913000000","20360919000000"
"202410","設立","臺北市政府產業發展局","動產抵押","5580000.0000","NTD","20240902000000","20370323000000"
"202410","設立","臺北市政府產業發展局","動產抵押","6037500.0000","NTD","20241006000000","20431005000000"
"202410","設立","臺北市政府產業發展局","動產抵押","7500000.0000","NTD","20241007000000","20441006000000"
"202410","設立","臺北市政府產業發展局","附條件買賣","2500000.0000","NTD","20240923000000","20260131000000"
"202410","設立","臺北市政府產業發展局","附條件買賣","2500000.0000","NTD","20240923000000","20260131000000"
"202410","設立","臺北市政府產業發展局","附條件買賣","18664744.0000","NTD","20240820000000","20340820000000"
"202410","設立","臺北市政府產業發展局","附條件買賣","8100000.0000","NTD","20240930000000","20340930000000"
"202410","設立","臺北市政府產業發展局","附條件買賣","4614000.0000","NTD","20240930000000","20540929000000"
"202410","設立","臺北市政府產業發展局","附條件買賣","5940000.0000","NTD","20240930000000","20540929000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","","NTD","20030401000000","20110401000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","1838040.0000","NTD","20240923000000","20320916000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","3610000.0000","NTD","20241017000000","20321016000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","18070000.0000","NTD","20241017000000","20321016000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","122340000.0000","NTD","20241009000000","20331009000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","6950000.0000","NTD","20241009000000","20331009000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","3439740.0000","NTD","20240927000000","20340827000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","4880000.0000","NTD","20240930000000","20340830000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","6076800.0000","NTD","20240930000000","20340901000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","12600000.0000","NTD","20240920000000","20340919000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","5203800.0000","NTD","20240923000000","20340923000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","1657000.0000","NTD","20240926000000","20340925000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","10994279.0000","NTD","20240926000000","20340926000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","4636800.0000","NTD","20240927000000","20340926000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","2520000.0000","NTD","20240927000000","20340926000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","1898000.0000","NTD","20240927000000","20340926000000"
"202410","設立","高雄市政府經濟發展局","動產抵押","1365645.0000","NTD","20240927000000","20340927000000"
