"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"202509","設立","臺北市政府產業發展局","動產抵押","3545761.0000","NTD","20250827000000","20311231000000"
"202509","設立","臺北市政府產業發展局","動產抵押","8500000.0000","NTD","20250822000000","20330716000000"
"202509","設立","臺北市政府產業發展局","動產抵押","1600000.0000","NTD","20250829000000","20330812000000"
"202509","設立","臺北市政府產業發展局","動產抵押","2991900.0000","NTD","20250626000000","20350625000000"
"202509","設立","臺北市政府產業發展局","動產抵押","857240.0000","NTD","20250731000000","20350625000000"
"202509","設立","臺北市政府產業發展局","動產抵押","2574720.0000","NTD","20250822000000","20350725000000"
"202509","設立","臺北市政府產業發展局","動產抵押","1402800.0000","NTD","20250821000000","20350820000000"
"202509","設立","臺北市政府產業發展局","動產抵押","5400000.0000","NTD","20250821000000","20350820000000"
"202509","設立","臺北市政府產業發展局","動產抵押","7364000.0000","NTD","20250826000000","20350825000000"
"202509","設立","臺北市政府產業發展局","動產抵押","255500.0000","NTD","20250826000000","20350825000000"
"202509","設立","臺北市政府產業發展局","動產抵押","3875740.0000","NTD","20250826000000","20350826000000"
"202509","設立","臺北市政府產業發展局","動產抵押","1613400.0000","NTD","20250827000000","20350827000000"
"202509","設立","臺北市政府產業發展局","動產抵押","1917720.0000","NTD","20250828000000","20350828000000"
"202509","設立","臺北市政府產業發展局","動產抵押","3144500.0000","NTD","20250829000000","20350828000000"
"202509","設立","臺北市政府產業發展局","動產抵押","11530000.0000","NTD","20250829000000","20350828000000"
"202509","設立","臺北市政府產業發展局","動產抵押","4088460.0000","NTD","20250829000000","20350828000000"
"202509","設立","臺北市政府產業發展局","動產抵押","1900000.0000","NTD","20250829000000","20350828000000"
"202509","設立","臺北市政府產業發展局","動產抵押","8292110.0000","NTD","20250829000000","20350829000000"
"202509","設立","臺北市政府產業發展局","動產抵押","1186364.0000","NTD","20250829000000","20350829000000"
"202509","設立","臺北市政府產業發展局","動產抵押","216000.0000","NTD","20250901000000","20350831000000"
"202509","設立","臺北市政府產業發展局","動產抵押","259607.0000","NTD","20250905000000","20350905000000"
"202509","設立","臺北市政府產業發展局","動產抵押","1600000.0000","NTD","20250906000000","20350905000000"
"202509","設立","臺北市政府產業發展局","動產抵押","4737600.0000","NTD","20250908000000","20350907000000"
"202509","設立","臺北市政府產業發展局","動產抵押","831600.0000","NTD","20250908000000","20350907000000"
"202509","設立","臺北市政府產業發展局","動產抵押","894812.0000","NTD","20250909000000","20350909000000"
"202509","設立","臺北市政府產業發展局","動產抵押","4103316.0000","NTD","20250909000000","20350909000000"
"202509","設立","臺北市政府產業發展局","動產抵押","833500.0000","NTD","20250909000000","20350909000000"
"202509","設立","臺北市政府產業發展局","動產抵押","4063731.0000","NTD","20250910000000","20350910000000"
"202509","設立","臺北市政府產業發展局","動產抵押","3715200.0000","NTD","20250910000000","20350910000000"
"202509","設立","臺北市政府產業發展局","動產抵押","4296000.0000","NTD","20250911000000","20350910000000"
"202509","設立","臺北市政府產業發展局","動產抵押","1413480.0000","NTD","20250917000000","20350916000000"
"202509","設立","臺北市政府產業發展局","動產抵押","4320000.0000","NTD","20250918000000","20350917000000"
"202509","設立","臺北市政府產業發展局","動產抵押","1512000.0000","NTD","20250925000000","20350924000000"
"202509","設立","臺北市政府產業發展局","動產抵押","5400000.0000","NTD","20250630000000","20380630000000"
"202509","設立","臺北市政府產業發展局","附條件買賣","2880000.0000","NTD","20250826000000","20270831000000"
"202509","設立","臺北市政府產業發展局","附條件買賣","3696857.0000","NTD","20250911000000","20310831000000"
"202509","設立","臺北市政府產業發展局","附條件買賣","40977600.0000","NTD","20250918000000","20550918000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","36000000.0000","NTD","20250828000000","20300731000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","2000000.0000","NTD","20250917000000","20340916000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1007000.0000","NTD","20250801000000","20350731000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","21000000.0000","NTD","20250821000000","20350820000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","2520000.0000","NTD","20250826000000","20350825000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","6872250.0000","NTD","20250829000000","20350829000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1195425.0000","NTD","20250829000000","20350829000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","3360000.0000","NTD","20250829000000","20350829000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","2740000.0000","NTD","20250831000000","20350830000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1532720.0000","NTD","20250902000000","20350902000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1965700.0000","NTD","20250903000000","20350903000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","2248200.0000","NTD","20250906000000","20350905000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","2142000.0000","NTD","20250908000000","20350907000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1655831.0000","NTD","20250909000000","20350908000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1902600.0000","NTD","20250909000000","20350908000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","995400.0000","NTD","20250911000000","20350910000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1134000.0000","NTD","20250911000000","20350910000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","3419000.0000","NTD","20250912000000","20350911000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","15978500.0000","NTD","20250912000000","20350911000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1668000.0000","NTD","20250912000000","20350911000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","10391000.0000","NTD","20250912000000","20350912000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","9840000.0000","NTD","20250912000000","20350912000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","7200000.0000","NTD","20250915000000","20350914000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","","NTD","20250915000000","20350914000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","7200000.0000","NTD","20250916000000","20350915000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","2092400.0000","NTD","20250918000000","20350918000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1620000.0000","NTD","20250919000000","20350918000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","856485.0000","NTD","20250919000000","20350919000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1254000.0000","NTD","20250924000000","20350923000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","20100000.0000","NTD","20250925000000","20350925000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","11062275.0000","NTD","20250925000000","20350925000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","","NTD","20250930000000","20350929000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","19800000.0000","NTD","20250220000000","20360219000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","48000000.0000","NTD","20250901000000","20360901000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","","NTD","20250908000000","20360908000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1120000.0000","NTD","20250910000000","20360910000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","720000.0000","NTD","20250924000000","20360924000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1920000.0000","NTD","20250829000000","20390829000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","12500000.0000","NTD","20250811000000","20400811000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","15480000.0000","NTD","20250828000000","20400828000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","2020000.0000","NTD","20250912000000","20400912000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1100000.0000","NTD","20250828000000","20410828000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","58350000.0000","NTD","20250904000000","20420904000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","6390000.0000","NTD","20250905000000","20420905000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","19984894.0000","NTD","20250430000000","20450430000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","33101723.0000","NTD","20250820000000","20450819000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","2900000.0000","NTD","20250825000000","20450825000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","3474000.0000","NTD","20250827000000","20450827000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","75000000.0000","NTD","20250903000000","20450902000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","7135000.0000","NTD","20250904000000","20450903000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","3763000.0000","NTD","20250904000000","20450903000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","74000000.0000","NTD","20250905000000","20450904000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","3513000.0000","NTD","20250905000000","20450905000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","5877000.0000","NTD","20250905000000","20450905000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","16248000.0000","NTD","20250908000000","20450908000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","920205.0000","NTD","20250910000000","20450909000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","12000000.0000","NTD","20250912000000","20450911000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","31597474.0000","NTD","20250918000000","20450917000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","8364000.0000","NTD","20250919000000","20450919000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","3711000.0000","NTD","20250919000000","20450919000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1242000.0000","NTD","20250919000000","20450919000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1236000.0000","NTD","20250919000000","20450919000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","1208000.0000","NTD","20250919000000","20450919000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","3398000.0000","NTD","20250919000000","20450919000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","5000000.0000","NTD","20250922000000","20450921000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","3022000.0000","NTD","20250819000000","20451231000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","9900000.0000","NTD","20250904000000","20451231000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","3022000.0000","NTD","20250915000000","20451231000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","9600000.0000","NTD","20250825000000","20531231000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","15600000.0000","NTD","20250828000000","20550801000000"
"202509","設立","高雄市政府經濟發展局","動產抵押","4800000.0000","NTD","20250915000000","20550914000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","796396.0000","NTD","20250820000000","20260219000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","12199040.0000","NTD","20250909000000","20300831000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","3018400.0000","NTD","20250909000000","20300831000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","1186000.0000","NTD","20250923000000","20300831000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","12208000.0000","NTD","20250826000000","20310731000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","560000.0000","NTD","20250829000000","20310731000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","14159600.0000","NTD","20250910000000","20330831000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","3571680.0000","NTD","20250901000000","20340831000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","2212800.0000","NTD","20250726000000","20350725000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","3075400.0000","NTD","20250829000000","20350829000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","3360000.0000","NTD","20250827000000","20370815000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","781200.0000","NTD","20250819000000","20381031000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","2584000.0000","NTD","20250827000000","20390820000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","2045600.0000","NTD","20250828000000","20390828000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","7560000.0000","NTD","20250903000000","20400403000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","15030000.0000","NTD","20250819000000","20400820000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","21552000.0000","NTD","20250827000000","20400827000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","4878000.0000","NTD","20250827000000","20400831000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","7164000.0000","NTD","20250822000000","20410316000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","6540000.0000","NTD","20250829000000","20410531000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","11112000.0000","NTD","20250828000000","20550828000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","3360000.0000","NTD","20250829000000","20550828000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","2784000.0000","NTD","20250908000000","20550907000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","3162000.0000","NTD","20250912000000","20550911000000"
"202509","設立","高雄市政府經濟發展局","附條件買賣","4344000.0000","NTD","20250923000000","20550922000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","","NTD","20140502000000","20250331000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","10800000.0000","NTD","20250825000000","20260824000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","932000.0000","NTD","20250825000000","20260824000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","48000000.0000","NTD","20250728000000","20310401000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","4929800.0000","NTD","20250919000000","20310831000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","5820000.0000","NTD","20250910000000","20310910000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","14280000.0000","NTD","20250912000000","20310912000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","16753731.0000","NTD","20250827000000","20311231000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","37067000.0000","NTD","20250916000000","20320915000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","11400000.0000","NTD","20230614000000","20330613000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","1985408.0000","NTD","20250912000000","20330812000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","30500000.0000","NTD","20250918000000","20330917000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","15258600.0000","NTD","20250901000000","20330930000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","20264410.0000","NTD","20250829000000","20340331000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","65400000.0000","NTD","20250827000000","20340826000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","13970000.0000","NTD","20250904000000","20340903000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","2280000.0000","NTD","20250918000000","20350331000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","943000.0000","NTD","20250625000000","20350624000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","24354000.0000","NTD","20250804000000","20350715000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","1937480.0000","NTD","20250829000000","20350720000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","2862000.0000","NTD","20250726000000","20350725000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","3974400.0000","NTD","20250806000000","20350805000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","3401800.0000","NTD","20250909000000","20350807000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","7200000.0000","NTD","20250819000000","20350819000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","5016000.0000","NTD","20250820000000","20350819000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","1800000.0000","NTD","20250821000000","20350820000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","1824900.0000","NTD","20250822000000","20350822000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","2154600.0000","NTD","20250826000000","20350825000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","2073600000.0000","NTD","20250825000000","20350826000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","2243600.0000","NTD","20250827000000","20350827000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","340800.0000","NTD","20250827000000","20350827000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","30000000.0000","NTD","20250827000000","20350827000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","19908000.0000","NTD","20250828000000","20350827000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","854400.0000","NTD","20250828000000","20350827000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","3780000.0000","NTD","20250828000000","20350827000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","2232000.0000","NTD","20250828000000","20350828000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","61564500.0000","NTD","20250828000000","20350828000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","1272600.0000","NTD","20250829000000","20350828000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","2400000.0000","NTD","20250829000000","20350829000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","11230000.0000","NTD","20250829000000","20350829000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","1600800.0000","NTD","20250829000000","20350829000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","1980000.0000","NTD","20250830000000","20350829000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","3654000.0000","NTD","20250901000000","20350831000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","18840000.0000","NTD","20250901000000","20350831000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","1229156.0000","NTD","20250901000000","20350901000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","17760000.0000","NTD","20250904000000","20350903000000"
"202509","設立","經濟部商業發展署(資本額未達5億)","動產抵押","1260000.0000","NTD","20250904000000","20350903000000"
