"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"201903","設立","臺北市政府產業發展局","動產抵押","6330000.0000","NTD","2019-03-15 00:00:00.0","2027-10-25 00:00:00.0"
"201903","設立","臺北市政府產業發展局","動產抵押","680000.0000","NTD","2019-03-12 00:00:00.0","2029-03-12 00:00:00.0"
"201903","設立","臺北市政府產業發展局","動產抵押","950000.0000","NTD","2019-03-12 00:00:00.0","2029-03-12 00:00:00.0"
"201903","設立","臺北市政府產業發展局","動產抵押","1200000.0000","NTD","2019-03-17 00:00:00.0","2029-03-17 00:00:00.0"
"201903","設立","臺北市政府產業發展局","附條件買賣","8085000.0000","NTD","2019-03-12 00:00:00.0","2022-03-11 00:00:00.0"
"201903","設立","臺北市政府產業發展局","附條件買賣","15494119.0000","NTD","2019-01-25 00:00:00.0","2023-07-25 00:00:00.0"
"201903","設立","臺北市政府產業發展局","附條件買賣","2520000.0000","NTD","2019-02-27 00:00:00.0","2029-02-27 00:00:00.0"
"201903","設立","臺北市政府產業發展局","附條件買賣","3780000.0000","NTD","2019-03-16 00:00:00.0","2029-03-15 00:00:00.0"
"201903","設立","臺北市政府產業發展局","附條件買賣","17756300.0000","NTD","2019-03-22 00:00:00.0","2029-03-21 00:00:00.0"
"201903","設立","臺北市政府產業發展局","附條件買賣","4169520.0000","NTD","2019-02-18 00:00:00.0","2032-02-18 00:00:00.0"
"201903","設立","臺北市政府產業發展局","附條件買賣","4460400.0000","NTD","2019-02-25 00:00:00.0","2032-02-22 00:00:00.0"
"201903","設立","臺北市政府產業發展局","附條件買賣","2340000.0000","NTD","2019-03-14 00:00:00.0","2033-03-14 00:00:00.0"
"201903","設立","臺北市政府產業發展局","附條件買賣","1045000.0000","NTD","2019-02-27 00:00:00.0","2034-02-27 00:00:00.0"
"201903","設立","高雄市政府經濟發展局","動產抵押","45600000.0000","NTD","2019-02-25 00:00:00.0","2025-02-25 00:00:00.0"
"201903","設立","高雄市政府經濟發展局","動產抵押","7600000.0000","NTD","2019-02-23 00:00:00.0","2026-02-22 00:00:00.0"
"201903","設立","高雄市政府經濟發展局","動產抵押","120000000.0000","NTD","2019-03-05 00:00:00.0","2026-03-04 00:00:00.0"
"201903","設立","高雄市政府經濟發展局","動產抵押","33600000.0000","NTD","2019-03-19 00:00:00.0","2027-03-18 00:00:00.0"
"201903","設立","高雄市政府經濟發展局","動產抵押","3600000.0000","NTD","2019-01-31 00:00:00.0","2029-01-31 00:00:00.0"
"201903","設立","高雄市政府經濟發展局","動產抵押","1200000.0000","NTD","2019-02-14 00:00:00.0","2029-02-14 00:00:00.0"
"201903","設立","高雄市政府經濟發展局","動產抵押","1550000.0000","NTD","2019-02-25 00:00:00.0","2029-02-25 00:00:00.0"
