"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"202501","設立","臺北市政府產業發展局","動產抵押","1650000.0000","NTD","20241225000000","20311125000000"
"202501","設立","臺北市政府產業發展局","動產抵押","1365780.0000","NTD","20241231000000","20321125000000"
"202501","設立","臺北市政府產業發展局","動產抵押","2688903.0000","NTD","20250115000000","20321231000000"
"202501","設立","臺北市政府產業發展局","動產抵押","1932000.0000","NTD","20241224000000","20341120000000"
"202501","設立","臺北市政府產業發展局","動產抵押","3942430.0000","NTD","20241231000000","20341120000000"
"202501","設立","臺北市政府產業發展局","動產抵押","1813830.0000","NTD","20241231000000","20341120000000"
"202501","設立","臺北市政府產業發展局","動產抵押","1965600.0000","NTD","20241231000000","20341121000000"
"202501","設立","臺北市政府產業發展局","動產抵押","1937700.0000","NTD","20241227000000","20341124000000"
"202501","設立","臺北市政府產業發展局","動產抵押","2754000.0000","NTD","20241227000000","20341125000000"
"202501","設立","臺北市政府產業發展局","動產抵押","2587200.0000","NTD","20241230000000","20341130000000"
"202501","設立","臺北市政府產業發展局","動產抵押","1359600.0000","NTD","20241231000000","20341130000000"
"202501","設立","臺北市政府產業發展局","動產抵押","16872000.0000","NTD","20241206000000","20341205000000"
"202501","設立","臺北市政府產業發展局","動產抵押","3168037.0000","NTD","20241225000000","20341225000000"
"202501","設立","臺北市政府產業發展局","動產抵押","5280000.0000","NTD","20241226000000","20341226000000"
"202501","設立","臺北市政府產業發展局","動產抵押","5745000.0000","NTD","20241227000000","20341226000000"
"202501","設立","臺北市政府產業發展局","動產抵押","8088000.0000","NTD","20241227000000","20341227000000"
"202501","設立","臺北市政府產業發展局","動產抵押","3280000.0000","NTD","20241231000000","20341230000000"
"202501","設立","臺北市政府產業發展局","動產抵押","5508000.0000","NTD","20241231000000","20341230000000"
"202501","設立","臺北市政府產業發展局","動產抵押","6097080.0000","NTD","20241231000000","20341230000000"
"202501","設立","臺北市政府產業發展局","動產抵押","3089400.0000","NTD","20241231000000","20341230000000"
"202501","設立","臺北市政府產業發展局","動產抵押","1500000.0000","NTD","20250102000000","20350102000000"
"202501","設立","臺北市政府產業發展局","動產抵押","16365000.0000","NTD","20250107000000","20350107000000"
"202501","設立","臺北市政府產業發展局","動產抵押","3000000.0000","NTD","20250108000000","20350107000000"
"202501","設立","臺北市政府產業發展局","動產抵押","1037000.0000","NTD","20250111000000","20350110000000"
"202501","設立","臺北市政府產業發展局","動產抵押","1571500.0000","NTD","20250114000000","20350114000000"
"202501","設立","臺北市政府產業發展局","動產抵押","1100000.0000","NTD","20250115000000","20350115000000"
"202501","設立","臺北市政府產業發展局","動產抵押","1286400.0000","NTD","20250117000000","20350117000000"
"202501","設立","臺北市政府產業發展局","動產抵押","760000.0000","NTD","20250120000000","20350119000000"
"202501","設立","臺北市政府產業發展局","動產抵押","3016440.0000","NTD","20250121000000","20350120000000"
"202501","設立","臺北市政府產業發展局","動產抵押","2418000.0000","NTD","20250121000000","20350120000000"
"202501","設立","臺北市政府產業發展局","動產抵押","324600.0000","NTD","20250122000000","20350121000000"
"202501","設立","臺北市政府產業發展局","動產抵押","","NTD","20250122000000","20350121000000"
"202501","設立","臺北市政府產業發展局","動產抵押","","NTD","20250124000000","20350123000000"
"202501","設立","臺北市政府產業發展局","動產抵押","1102800.0000","NTD","20241227000000","20370103000000"
"202501","設立","臺北市政府產業發展局","附條件買賣","2662000.0000","NTD","20241231000000","20341231000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","600000.0000","NTD","20241220000000","20251220000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","56756700.0000","NTD","20250106000000","20260105000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","1860000.0000","NTD","20241216000000","20311116000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","107000000.0000","NTD","20241213000000","20311212000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","19880000.0000","NTD","20240919000000","20320919000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","2205000.0000","NTD","20241101000000","20341031000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","1632000.0000","NTD","20241106000000","20341105000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","6496000.0000","NTD","20241129000000","20341129000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","5493200.0000","NTD","20241206000000","20341205000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","30000000.0000","NTD","20241220000000","20341220000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","5650000.0000","NTD","20241224000000","20341223000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","441000.0000","NTD","20241226000000","20341225000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","2340000.0000","NTD","20241226000000","20341226000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","1200000.0000","NTD","20241227000000","20341226000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","3126000.0000","NTD","20241227000000","20341227000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","982800.0000","NTD","20241229000000","20341228000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","2520000.0000","NTD","20241230000000","20341229000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","2898000.0000","NTD","20241230000000","20341229000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","1637580.0000","NTD","20241230000000","20341230000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","900000.0000","NTD","20241231000000","20341230000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","900000.0000","NTD","20241231000000","20341230000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","900000.0000","NTD","20241231000000","20341230000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","900000.0000","NTD","20241231000000","20341230000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","1635000.0000","NTD","20250101000000","20341231000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","5523950.0000","NTD","20250102000000","20350102000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","18994500.0000","NTD","20250102000000","20350102000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","1200000.0000","NTD","20250103000000","20350102000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","1095340.0000","NTD","20250106000000","20350103000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","3200000.0000","NTD","20250106000000","20350105000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","3665400.0000","NTD","20250106000000","20350106000000"
"202501","設立","高雄市政府經濟發展局","動產抵押","14400000.0000","NTD","20250109000000","20350108000000"
