"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"201803","設立","臺北市政府產業發展局","動產抵押","8400000.0000","1","2018-03-02 00:00:00.0","2025-03-01 00:00:00.0"
"201803","設立","臺北市政府產業發展局","動產抵押","7320000.0000","1","2018-02-12 00:00:00.0","2028-02-28 00:00:00.0"
"201803","設立","臺北市政府產業發展局","動產抵押","9600000.0000","1","2018-02-26 00:00:00.0","2028-02-28 00:00:00.0"
"201803","設立","臺北市政府產業發展局","動產抵押","1250000.0000","1","2018-03-08 00:00:00.0","2028-03-09 00:00:00.0"
"201803","設立","臺北市政府產業發展局","動產抵押","4747680.0000","1","2018-03-14 00:00:00.0","2028-03-14 00:00:00.0"
"201803","設立","臺北市政府產業發展局","動產抵押","20520000.0000","1","2018-03-27 00:00:00.0","2028-03-26 00:00:00.0"
"201803","設立","臺北市政府產業發展局","動產抵押","4140000.0000","1","2018-03-16 00:00:00.0","2038-03-15 00:00:00.0"
"201803","設立","臺北市政府產業發展局","附條件買賣","1200000.0000","1","2018-03-01 00:00:00.0","2019-03-05 00:00:00.0"
"201803","設立","臺北市政府產業發展局","附條件買賣","8454272.0000","1","2018-02-22 00:00:00.0","2020-08-13 00:00:00.0"
"201803","設立","臺北市政府產業發展局","附條件買賣","2113568.0000","1","2018-02-22 00:00:00.0","2020-08-13 00:00:00.0"
"201803","設立","臺北市政府產業發展局","附條件買賣","17205000.0000","1","2018-03-02 00:00:00.0","2028-03-02 00:00:00.0"
"201803","設立","臺北市政府產業發展局","附條件買賣","13586400.0000","1","2018-03-19 00:00:00.0","2028-03-19 00:00:00.0"
"201803","設立","臺北市政府產業發展局","附條件買賣","","1","2018-03-22 00:00:00.0","2028-03-21 00:00:00.0"
"201803","設立","臺北市政府產業發展局","附條件買賣","1200000.0000","1","2018-03-30 00:00:00.0","2028-03-29 00:00:00.0"
"201803","設立","臺北市政府產業發展局","附條件買賣","4320000.0000","1","2018-03-30 00:00:00.0","2028-03-29 00:00:00.0"
"201803","設立","臺北市政府產業發展局","附條件買賣","1137000.0000","1","2018-03-12 00:00:00.0","2031-03-12 00:00:00.0"
"201803","設立","臺北市政府產業發展局","附條件買賣","900000.0000","1","2018-03-06 00:00:00.0","2048-03-05 00:00:00.0"
"201803","設立","臺北市政府產業發展局","附條件買賣","1260000.0000","1","2018-03-27 00:00:00.0","2048-03-26 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","3000000.0000","NTD","2018-02-13 00:00:00.0","2018-05-12 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","8000000.0000","NTD","2018-02-22 00:00:00.0","2021-07-28 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","2000000.0000","NTD","2018-02-09 00:00:00.0","2021-08-09 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","3000000.0000","NTD","2018-02-23 00:00:00.0","2021-08-26 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","2640000.0000","NTD","2018-02-13 00:00:00.0","2022-02-13 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","3600000.0000","NTD","2018-01-18 00:00:00.0","2024-01-17 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","20400000.0000","NTD","2018-02-07 00:00:00.0","2024-02-06 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","12000000.0000","NTD","2018-03-07 00:00:00.0","2024-03-06 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","7500000.0000","NTD","2018-02-14 00:00:00.0","2025-02-13 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","11270000.0000","NTD","2018-03-05 00:00:00.0","2025-03-04 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","4700000.0000","NTD","2018-03-19 00:00:00.0","2025-03-18 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","1536000.0000","NTD","2018-02-08 00:00:00.0","2026-02-08 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","32400000.0000","NTD","2018-03-09 00:00:00.0","2026-03-08 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","2400000.0000","NTD","2018-03-12 00:00:00.0","2026-03-12 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","1632000.0000","NTD","2018-03-12 00:00:00.0","2026-03-12 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","22320000.0000","NTD","2018-02-12 00:00:00.0","2028-02-12 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","7200000.0000","NTD","2018-02-26 00:00:00.0","2028-02-25 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","8400000.0000","NTD","2018-02-26 00:00:00.0","2028-02-26 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","15072000.0000","NTD","2018-03-07 00:00:00.0","2028-03-06 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","3960000.0000","NTD","2018-03-12 00:00:00.0","2028-03-12 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","11515000.0000","NTD","2018-03-16 00:00:00.0","2028-03-15 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","1503000.0000","NTD","2018-03-16 00:00:00.0","2028-03-15 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","20760000.0000","NTD","2018-03-16 00:00:00.0","2028-03-16 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","7080000.0000","NTD","2018-03-20 00:00:00.0","2028-03-19 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","19250000.0000","NTD","2018-03-23 00:00:00.0","2028-03-22 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","572040000.0000","NTD","2018-03-30 00:00:00.0","2028-03-29 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","11400000.0000","NTD","2018-03-23 00:00:00.0","2028-07-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","36000000.0000","NTD","2018-03-06 00:00:00.0","2028-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","8210000.0000","NTD","2018-02-01 00:00:00.0","2029-01-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","19139106.0000","NTD","2018-03-06 00:00:00.0","2030-03-06 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","26444868.0000","NTD","2018-03-06 00:00:00.0","2030-03-06 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","90179000.0000","NTD","2018-03-19 00:00:00.0","2033-03-18 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","1440000.0000","NTD","2018-02-22 00:00:00.0","2033-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","1800000.0000","NTD","2018-03-05 00:00:00.0","2033-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","31482000.0000","NTD","2018-02-05 00:00:00.0","2034-02-05 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","18300000.0000","NTD","2018-03-22 00:00:00.0","2034-03-21 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","15798750.0000","NTD","2018-03-12 00:00:00.0","2036-03-12 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","7800000.0000","NTD","2018-02-08 00:00:00.0","2037-03-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","13416000.0000","NTD","2018-03-13 00:00:00.0","2037-03-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","30440000.0000","NTD","2018-03-16 00:00:00.0","2038-03-15 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","20040000.0000","NTD","2018-02-14 00:00:00.0","2038-11-15 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","25000000.0000","NTD","2017-12-22 00:00:00.0","2047-07-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","18000000.0000","NTD","2018-01-29 00:00:00.0","2047-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","2400000.0000","NTD","2018-02-12 00:00:00.0","2047-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","2510760.0000","NTD","2018-01-26 00:00:00.0","2048-01-25 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","2510760.0000","NTD","2018-01-26 00:00:00.0","2048-01-25 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","2510760.0000","NTD","2018-01-26 00:00:00.0","2048-01-25 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","42000000.0000","NTD","2018-01-11 00:00:00.0","2048-01-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","12000000.0000","NTD","2018-01-19 00:00:00.0","2048-01-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","13200000.0000","NTD","2018-01-25 00:00:00.0","2048-01-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","21170000.0000","NTD","2018-02-05 00:00:00.0","2048-02-28 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","2476000.0000","NTD","2018-02-06 00:00:00.0","2048-02-28 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","20400000.0000","NTD","2018-02-07 00:00:00.0","2048-02-28 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","","NTD","2018-02-26 00:00:00.0","2048-02-28 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","動產抵押","5832000.0000","NTD","2018-03-23 00:00:00.0","2048-03-22 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","16930418.0000","NTD","2017-10-01 00:00:00.0","2022-05-01 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","1312536.0000","NTD","2018-02-22 00:00:00.0","2023-01-22 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","1197000.0000","NTD","2018-02-12 00:00:00.0","2023-02-10 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","3301200.0000","NTD","2018-02-14 00:00:00.0","2024-02-28 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","4660740.0000","NTD","2018-02-27 00:00:00.0","2024-03-02 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","2087000.0000","NTD","2018-01-31 00:00:00.0","2024-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","672000.0000","NTD","2018-02-13 00:00:00.0","2024-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","2064000.0000","NTD","2018-03-01 00:00:00.0","2026-03-01 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","2434000.0000","NTD","2018-01-29 00:00:00.0","2026-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","3225600.0000","NTD","2018-01-16 00:00:00.0","2028-01-16 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","952200.0000","NTD","2018-02-13 00:00:00.0","2028-02-12 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","2268000.0000","NTD","2018-02-21 00:00:00.0","2028-02-21 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","15072000.0000","NTD","2018-03-14 00:00:00.0","2028-03-13 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","1436295.0000","NTD","2018-03-21 00:00:00.0","2028-03-20 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","2157920.0000","NTD","2018-03-09 00:00:00.0","2028-09-12 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","3872000.0000","NTD","2018-02-12 00:00:00.0","2036-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","45576000.0000","NTD","2018-02-02 00:00:00.0","2038-02-02 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","1729560.0000","NTD","2018-02-12 00:00:00.0","2038-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","3751000.0000","NTD","2018-02-12 00:00:00.0","2038-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","2243000.0000","NTD","2018-02-23 00:00:00.0","2038-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","2214000.0000","NTD","2018-03-09 00:00:00.0","2038-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","1716000.0000","NTD","2018-03-13 00:00:00.0","2038-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","2910000.0000","NTD","2018-03-13 00:00:00.0","2038-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","3350000.0000","NTD","2018-02-06 00:00:00.0","2047-07-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","1800000.0000","NTD","2018-03-09 00:00:00.0","2047-12-31 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","828000.0000","NTD","2018-02-12 00:00:00.0","2048-02-11 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","3372000.0000","NTD","2018-02-13 00:00:00.0","2048-02-12 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","339600.0000","NTD","2018-02-13 00:00:00.0","2048-02-12 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","1130400.0000","NTD","2018-02-22 00:00:00.0","2048-02-21 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","1600000.0000","NTD","2018-02-27 00:00:00.0","2048-02-26 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","2970000.0000","NTD","2018-03-07 00:00:00.0","2048-03-06 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","4950000.0000","NTD","2018-03-12 00:00:00.0","2048-03-12 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","3870000.0000","NTD","2018-03-19 00:00:00.0","2048-03-18 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","676800.0000","NTD","2018-03-23 00:00:00.0","2048-03-22 00:00:00.0"
"201803","設立","高雄市政府經濟發展局","附條件買賣","1027200.0000","NTD","2018-03-26 00:00:00.0","2048-03-25 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","","NTD","2008-03-24 00:00:00.0","2016-12-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","","NTD","2015-05-08 00:00:00.0","2017-10-30 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","4200000.0000","NTD","2018-03-02 00:00:00.0","2020-03-01 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","7359955.0000","NTD","2018-03-06 00:00:00.0","2020-03-05 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","","NTD","2010-11-23 00:00:00.0","2021-03-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","4000000.0000","NTD","2010-11-09 00:00:00.0","2021-10-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","","NTD","2014-03-26 00:00:00.0","2021-12-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","650000.0000","NTD","2018-03-01 00:00:00.0","2022-03-01 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","108000000.0000","NTD","2018-03-20 00:00:00.0","2022-03-20 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","1780000.0000","NTD","2015-05-08 00:00:00.0","2022-05-07 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","6980000.0000","NTD","2018-03-01 00:00:00.0","2024-03-01 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","4200000.0000","NTD","2018-03-05 00:00:00.0","2024-03-05 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","36000000.0000","NTD","2018-03-14 00:00:00.0","2024-03-14 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","8970000.0000","NTD","2018-03-15 00:00:00.0","2024-03-15 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","44280000.0000","NTD","2018-03-21 00:00:00.0","2024-03-20 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","23808000.0000","NTD","2018-03-22 00:00:00.0","2024-03-21 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","66000000.0000","NTD","2014-09-17 00:00:00.0","2024-09-17 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","36000000.0000","NTD","2014-03-26 00:00:00.0","2024-12-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","6000000.0000","NTD","2018-03-01 00:00:00.0","2025-02-28 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","14510000.0000","NTD","2018-03-01 00:00:00.0","2025-02-28 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","4200000.0000","NTD","2018-03-20 00:00:00.0","2025-03-10 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","9110000.0000","NTD","2018-03-12 00:00:00.0","2025-03-11 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","11000000.0000","NTD","2018-03-20 00:00:00.0","2025-03-19 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","","NTD","2014-02-27 00:00:00.0","2025-03-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","6000000.0000","NTD","2018-02-14 00:00:00.0","2026-02-13 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","3000000.0000","NTD","2018-02-14 00:00:00.0","2026-02-13 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","13200000.0000","NTD","2018-02-23 00:00:00.0","2026-02-22 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","4320000.0000","NTD","2018-03-08 00:00:00.0","2026-03-07 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","5640000.0000","NTD","2018-03-15 00:00:00.0","2026-03-14 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","4000000.0000","NTD","2018-03-15 00:00:00.0","2026-03-14 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","11000000.0000","NTD","2018-03-21 00:00:00.0","2026-03-20 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","21000000.0000","NTD","2018-03-23 00:00:00.0","2026-03-22 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","288000000.0000","NTD","2018-03-23 00:00:00.0","2026-03-23 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","8000000.0000","NTD","2018-03-06 00:00:00.0","2027-12-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","6000000.0000","NTD","2018-01-23 00:00:00.0","2028-01-23 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","2299060.0000","NTD","2018-02-13 00:00:00.0","2028-02-13 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","3000000.0000","NTD","2018-02-22 00:00:00.0","2028-02-21 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","7200000.0000","NTD","2018-02-26 00:00:00.0","2028-02-26 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","3330000.0000","NTD","2018-03-01 00:00:00.0","2028-02-28 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","20000000.0000","NTD","2018-03-02 00:00:00.0","2028-03-01 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","3000000.0000","NTD","2018-03-05 00:00:00.0","2028-03-05 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","2016000.0000","NTD","2018-03-06 00:00:00.0","2028-03-06 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","","NTD","2018-03-09 00:00:00.0","2028-03-08 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","3600000.0000","NTD","2018-03-13 00:00:00.0","2028-03-13 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","10080000.0000","NTD","2018-03-14 00:00:00.0","2028-03-13 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","17180000.0000","NTD","2018-03-14 00:00:00.0","2028-03-13 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","2628000.0000","NTD","2018-03-15 00:00:00.0","2028-03-14 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","1800000.0000","NTD","2018-03-14 00:00:00.0","2028-03-15 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","3120000.0000","NTD","2018-03-15 00:00:00.0","2028-03-15 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","850000.0000","NTD","2018-03-16 00:00:00.0","2028-03-16 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","36300000.0000","NTD","2018-03-19 00:00:00.0","2028-03-16 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","3108000.0000","NTD","2018-03-19 00:00:00.0","2028-03-18 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","2140000.0000","NTD","2018-03-19 00:00:00.0","2028-03-19 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","6720000.0000","NTD","2018-03-20 00:00:00.0","2028-03-19 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","16300000.0000","NTD","2018-03-20 00:00:00.0","2028-03-20 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","4000000.0000","NTD","2018-03-23 00:00:00.0","2028-03-21 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","6210000.0000","NTD","2018-03-26 00:00:00.0","2028-03-23 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","1200000.0000","NTD","2018-03-26 00:00:00.0","2028-03-26 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","3200000.0000","NTD","2018-03-26 00:00:00.0","2028-03-26 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","3528000.0000","NTD","2018-03-29 00:00:00.0","2028-03-28 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","3760000.0000","NTD","2018-03-29 00:00:00.0","2028-03-29 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","","NTD","2018-03-30 00:00:00.0","2028-03-29 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","","NTD","2018-03-30 00:00:00.0","2028-03-30 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","","NTD","2018-03-30 00:00:00.0","2028-03-30 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","2040000.0000","NTD","2018-03-02 00:00:00.0","2028-08-06 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","4750000.0000","NTD","2018-03-05 00:00:00.0","2028-10-25 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","1440000.0000","NTD","2018-01-29 00:00:00.0","2028-12-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","3600000.0000","NTD","2018-01-30 00:00:00.0","2028-12-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","9600000.0000","NTD","2018-02-05 00:00:00.0","2028-12-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","7200000.0000","NTD","2018-02-05 00:00:00.0","2028-12-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","8000000.0000","NTD","2018-02-12 00:00:00.0","2028-12-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","6000000.0000","NTD","2018-02-12 00:00:00.0","2028-12-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","360000.0000","NTD","2018-02-12 00:00:00.0","2028-12-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","9600000.0000","NTD","2018-02-14 00:00:00.0","2028-12-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","3000000.0000","NTD","2018-02-23 00:00:00.0","2028-12-31 00:00:00.0"
"201803","設立","經濟部中部辦公室","動產抵押","18000000.0000","NTD","2018-02-26 00:00:00.0","2028-12-31 00:00:00.0"
