"年月","報表種類","登記機關","案件類別","擔保債權額","擔保債權金額幣別","訂立契約日期","終止日期"
"202005","設立","臺北市政府產業發展局","動產抵押","24000000.0000","NTD","2020-05-04 00:00:00.0","2027-05-31 00:00:00.0"
"202005","設立","臺北市政府產業發展局","動產抵押","1800000.0000","NTD","2020-04-28 00:00:00.0","2030-04-28 00:00:00.0"
"202005","設立","臺北市政府產業發展局","動產抵押","60000000.0000","NTD","2020-04-29 00:00:00.0","2030-04-29 00:00:00.0"
"202005","設立","臺北市政府產業發展局","動產抵押","60000000.0000","NTD","2020-04-29 00:00:00.0","2030-04-29 00:00:00.0"
"202005","設立","臺北市政府產業發展局","動產抵押","95000000.0000","NTD","2020-04-30 00:00:00.0","2030-04-30 00:00:00.0"
"202005","設立","臺北市政府產業發展局","動產抵押","11340000.0000","NTD","2020-05-05 00:00:00.0","2030-05-04 00:00:00.0"
"202005","設立","臺北市政府產業發展局","動產抵押","2128680.0000","NTD","2020-05-07 00:00:00.0","2030-05-07 00:00:00.0"
"202005","設立","臺北市政府產業發展局","動產抵押","8694800.0000","NTD","2020-05-08 00:00:00.0","2030-05-07 00:00:00.0"
"202005","設立","臺北市政府產業發展局","動產抵押","2565000.0000","NTD","2020-05-11 00:00:00.0","2030-05-11 00:00:00.0"
"202005","設立","臺北市政府產業發展局","動產抵押","4800000.0000","NTD","2020-04-28 00:00:00.0","2032-10-29 00:00:00.0"
"202005","設立","臺北市政府產業發展局","動產抵押","7954400.0000","NTD","2020-04-21 00:00:00.0","2033-04-22 00:00:00.0"
"202005","設立","臺北市政府產業發展局","動產抵押","17280000.0000","NTD","2020-04-28 00:00:00.0","2033-04-27 00:00:00.0"
"202005","設立","臺北市政府產業發展局","動產抵押","16500000.0000","NTD","2020-04-28 00:00:00.0","2033-04-30 00:00:00.0"
"202005","設立","臺北市政府產業發展局","附條件買賣","5040000.0000","NTD","2020-05-18 00:00:00.0","2021-05-31 00:00:00.0"
"202005","設立","臺北市政府產業發展局","附條件買賣","31185888.0000","NTD","2020-05-25 00:00:00.0","2022-11-29 00:00:00.0"
"202005","設立","臺北市政府產業發展局","附條件買賣","10524000.0000","NTD","2020-05-11 00:00:00.0","2024-12-31 00:00:00.0"
"202005","設立","臺北市政府產業發展局","附條件買賣","1300000.0000","NTD","2020-05-25 00:00:00.0","2026-05-10 00:00:00.0"
"202005","設立","臺北市政府產業發展局","附條件買賣","1128600.0000","NTD","2020-05-06 00:00:00.0","2030-05-06 00:00:00.0"
"202005","設立","臺北市政府產業發展局","附條件買賣","3600000.0000","NTD","2020-05-07 00:00:00.0","2030-05-07 00:00:00.0"
"202005","設立","臺北市政府產業發展局","附條件買賣","9000000.0000","NTD","2020-05-08 00:00:00.0","2030-05-07 00:00:00.0"
"202005","設立","臺北市政府產業發展局","附條件買賣","902250.0000","NTD","2020-05-20 00:00:00.0","2030-05-19 00:00:00.0"
"202005","設立","臺北市政府產業發展局","附條件買賣","2206800.0000","NTD","2020-04-29 00:00:00.0","2050-04-28 00:00:00.0"
